,date,market_code,market_name,mean_price,quantity
3163,101.09.18,104,台北二,20.482269113667115,70944.0
3164,101.09.18,109,台北一,19.718928757435386,182405.0
3165,101.09.18,241,三重區,14.952944707930598,16657.0
3166,101.09.18,338,桃農,12.132547864506627,8148.0
3167,101.09.18,400,台中市,16.957709887877485,25597.0
3168,101.09.18,514,溪湖鎮,29.071428571428573,7000.0
3169,101.09.18,540,南投市,28.68,890.0
3170,101.09.18,648,西螺鎮,25.81069816906671,347910.0
3171,101.09.18,800,高雄市,26.49983957219251,31790.0
3172,101.09.18,830,鳳山區,14.1821901590825,27030.0
3173,101.09.18,900,屏東市,18.666037008481112,15564.0
3174,101.09.18,950,花蓮市,19.946797534210642,22873.0
3175,101.09.19,104,台北二,20.03240639164562,117591.0
3176,101.09.19,109,台北一,19.75730137231672,318221.0
3177,101.09.19,241,三重區,15.545063300764172,26303.0
3178,101.09.19,338,桃農,10.866929945054945,11648.0
3179,101.09.19,400,台中市,16.358015628251945,52853.0
3180,101.09.19,514,溪湖鎮,30.946629213483146,7120.0
3181,101.09.19,540,南投市,29.1706824925816,1685.0
3182,101.09.19,648,西螺鎮,25.97849478021578,343405.0
3183,101.09.19,800,高雄市,26.262522575823628,64228.0
3184,101.09.19,830,鳳山區,13.33091293795507,64276.0
3185,101.09.19,900,屏東市,18.633801427302924,30407.0
3186,101.09.19,950,花蓮市,21.529684052782752,24023.0
3187,101.09.20,104,台北二,20.406168848719417,92497.0
3188,101.09.20,109,台北一,20.86227398740442,253581.0
3189,101.09.20,241,三重區,17.11042834716304,17836.0
3190,101.09.20,338,桃農,8.846511627906978,6880.0
3191,101.09.20,400,台中市,15.02026649254188,49007.0
3192,101.09.20,514,溪湖鎮,28.036248561565017,8690.0
3193,101.09.20,540,南投市,25.648831378892034,2473.0
3194,101.09.20,648,西螺鎮,24.193227525191855,353785.0
3195,101.09.20,800,高雄市,25.599993576670467,62273.0
3196,101.09.20,830,鳳山區,12.126167632248633,73876.0
3197,101.09.20,900,屏東市,17.166338113164176,34799.0
3198,101.09.20,950,花蓮市,20.04799702159345,23502.5
3199,101.09.21,104,台北二,18.254172480920634,116094.0
3200,101.09.21,109,台北一,18.62054438849961,304268.0
3201,101.09.21,241,三重區,17.887347081440055,17166.0
3202,101.09.21,338,桃農,11.165350877192983,4560.0
3203,101.09.21,400,台中市,14.129372732243151,40238.0
3204,101.09.21,514,溪湖鎮,24.959825750242015,10330.0
3205,101.09.21,540,南投市,23.84549019607843,2958.0
3206,101.09.21,648,西螺鎮,23.246996456725356,364070.0
3207,101.09.21,800,高雄市,24.506291354810717,55314.0
3208,101.09.21,830,鳳山區,11.423014273719563,71460.0
3209,101.09.21,900,屏東市,14.399010870125187,38822.0
3210,101.09.21,950,花蓮市,16.69813395534822,25508.5
3211,101.09.22,104,台北二,16.086864009246685,133237.0
3212,101.09.22,109,台北一,16.650921904627562,368639.0
3213,101.09.22,241,三重區,14.347632008709853,25718.0
3214,101.09.22,338,桃農,12.538822792736381,3194.0
3215,101.09.22,400,台中市,14.671219621332888,35757.0
3216,101.09.22,514,溪湖鎮,24.91336898395722,9350.0
3217,101.09.22,540,南投市,22.737330316742085,2652.0
3218,101.09.22,648,西螺鎮,22.74590163934426,375760.0
3219,101.09.22,800,高雄市,24.926751143327127,55321.0
3220,101.09.22,830,鳳山區,9.77175905845659,82078.0
3221,101.09.22,900,屏東市,13.867023013154947,31243.0
3222,101.09.22,950,花蓮市,17.127360764579013,23647.0
3223,101.09.23,104,台北二,17.297895076894303,117629.0
3224,101.09.23,109,台北一,17.870762458481597,337802.0
3225,101.09.23,241,三重區,12.980538027233475,24088.0
3226,101.09.23,338,桃農,11.28162610323616,3739.0
3227,101.09.23,400,台中市,15.45022774770913,37322.0
3228,101.09.23,514,溪湖鎮,22.86563071297989,10940.0
3229,101.09.23,540,南投市,21.13894401133948,2822.0
3230,101.09.23,648,西螺鎮,22.51920963348784,209270.0
3231,101.09.23,800,高雄市,26.271102335164834,58240.0
