,P,Q,t
14800,12.42209051724138,46400.0,103.12.28
14818,10.6,23550.0,103.12.28
14828,10.6,23720.0,103.12.30
14842,10.6,47470.0,103.12.31
14857,10.6,46290.0,104.01.01
14873,10.6,45080.0,104.01.02
14889,11.933018867924527,44520.0,104.01.03
14904,14.166495650234218,44830.0,104.01.04
14921,15.0,22850.0,104.01.05
14937,15.0,22520.0,104.01.06
14955,15.0,44100.0,104.01.07
14972,14.172852724244589,42030.0,104.01.08
14987,13.3,42430.0,104.01.09
15002,13.3,44730.0,104.01.10
15018,13.3,44600.0,104.01.11
15035,13.3,21850.0,104.01.12
15053,13.3,22540.0,104.01.13
15068,13.3,45080.0,104.01.14
15083,13.3,44080.0,104.01.15
15098,13.3,43950.0,104.01.16
15113,13.3,44560.0,104.01.17
15128,13.3,44130.0,104.01.18
15144,13.3,21980.0,104.01.19
15161,12.6,22540.0,104.01.20
15177,11.300865704772477,45050.0,104.01.21
15194,9.657707150964812,44050.0,104.01.22
15210,8.430716878402905,44080.0,104.01.23
15225,7.6,45190.0,104.01.24
15241,7.6,45500.0,104.01.25
15258,7.6,22850.0,104.01.26
15276,7.6,22120.0,104.01.27
15291,7.6,44270.0,104.01.28
15306,7.6,44130.0,104.01.29
15321,7.6,43830.0,104.01.30
15336,6.780357142857143,44800.0,104.01.31
15352,6.0,45490.0,104.02.01
15368,6.0,22540.0,104.02.02
15385,6.0,23120.0,104.02.03
15400,6.0,45270.0,104.02.04
15417,6.0,45000.0,104.02.05
15434,5.5,45700.0,104.02.06
15449,5.0,46430.0,104.02.07
15465,5.0,46430.0,104.02.08
15482,5.0,22850.0,104.02.09
15500,7.0,23410.0,104.02.10
15515,7.642131431041937,46260.0,104.02.11
15530,8.093488467034089,48990.0,104.02.12
15545,8.100296091590998,50660.0,104.02.13
15560,8.3,49370.0,104.02.14
15575,7.803342110593478,49370.0,104.02.15
15591,7.3,50140.0,104.02.16
15607,7.3,51030.0,104.02.17
15622,7.3,49620.0,104.02.18
15640,7.3,24210.0,104.02.19
15659,0.0,0.0,104.02.20
15678,0.0,0.0,104.02.21
15697,0.0,0.0,104.02.22
15716,0.0,0.0,104.02.23
15734,6.0,21540.0,104.02.24
15752,6.0,44120.0,104.02.25
15767,6.0,45120.0,104.02.26
15782,6.0,22540.0,104.02.27
15797,6.0,21560.0,104.02.28
15814,6.0,45010.0,104.03.01
15831,6.0,23450.0,104.03.02
15848,6.0,23650.0,104.03.03
15863,6.0,47100.0,104.03.04
15879,6.0,48030.0,104.03.05
15894,6.0,24580.0,104.03.06
15911,0.0,0.0,104.03.07
15928,0.0,0.0,104.03.08
15945,0.0,0.0,104.03.09
15963,0.0,0.0,104.03.10
15978,6.0,21580.0,104.03.11
15993,6.0,43730.0,104.03.12
16008,6.0,44300.0,104.03.13
16023,6.0,45300.0,104.03.14
16040,6.0,47660.0,104.03.15
16057,6.0,24510.0,104.03.16
16074,6.0,23140.0,104.03.17
16089,6.0,46590.0,104.03.18
16104,6.0,47970.0,104.03.19
16119,6.0,48730.0,104.03.20
16134,6.0,48060.0,104.03.21
16151,6.0,47050.0,104.03.22
16169,6.0,23200.0,104.03.23
16187,6.0,22850.0,104.03.24
16202,6.0,45970.0,104.03.25
16217,6.298237981292147,45970.0,104.03.26
16232,6.6,45800.0,104.03.27
16247,7.291666666666667,45360.0,104.03.28
16263,8.990313133588646,44390.0,104.03.29
16280,10.0,21980.0,104.03.30
16298,11.3,21850.0,104.03.31
