,P,Q,t
39268,5.28355417814913,113579.0,107.11.29
39285,4.895927883120919,106161.0,107.11.30
39302,4.361098066683116,125639.0,107.12.01
39320,4.341627974463145,117164.0,107.12.02
39339,4.690107044550922,49045.0,107.12.03
39359,5.165080641558325,44766.0,107.12.04
39376,5.814940893706775,101935.0,107.12.05
39393,5.965043014661335,115542.0,107.12.06
39410,5.681224696356276,124488.0,107.12.07
39427,5.438965651414428,120791.0,107.12.08
39446,5.258382127065395,107425.0,107.12.09
39466,5.44959904453165,52749.0,107.12.10
39486,5.863045182714038,65047.0,107.12.11
39503,6.0098965221431895,111908.0,107.12.12
39520,6.250460435261168,91761.0,107.12.13
39537,6.026206572328522,106355.0,107.12.14
39554,5.819557437508537,109815.0,107.12.15
39572,6.0142358702958765,93721.0,107.12.16
39591,6.241842111064571,45361.0,107.12.17
39611,5.786517788688971,61303.0,107.12.18
39628,5.969893634636159,126827.0,107.12.19
39645,5.8423757249211565,123979.0,107.12.20
39662,5.883474022305792,123914.0,107.12.21
39679,6.037830212624714,102434.0,107.12.22
39698,5.718193850090439,68001.0,107.12.23
39718,5.720669760845743,31026.0,107.12.24
39738,6.115300687729459,38678.0,107.12.25
39755,6.493681045895852,72512.0,107.12.26
39772,5.855090864440079,81440.0,107.12.27
39789,5.61053753633928,87715.0,107.12.28
39806,5.714108669458947,87145.0,107.12.29
39825,5.715825193794293,93269.0,107.12.30
39844,6.159781973914736,46233.0,107.12.31
39864,8.792755626254987,38347.0,108.01.01
39882,8.4542978402757,90243.0,108.01.02
39900,8.103688714034782,97351.0,108.01.03
39917,7.681063066324521,93917.0,108.01.04
39934,7.008025375708303,97416.0,108.01.05
