,P,Q,t
4151,8.949961360123648,10352.0,101.12.05
4164,12.39449294828744,7445.0,101.12.06
4177,11.701078795201518,11587.0,101.12.07
4190,10.025881720430109,18600.0,101.12.08
4203,9.323110788833064,19307.0,101.12.09
4220,9.100159471465998,8779.0,101.12.09
4229,10.306645167595034,10233.0,101.12.11
4242,9.687197326864098,21847.0,101.12.12
4255,9.805535203492749,19927.0,101.12.13
4268,11.218860541555795,12778.0,101.12.14
4281,9.922301617149303,13295.0,101.12.15
4294,10.26688486715441,12985.0,101.12.16
4311,13.363778580024068,4155.0,101.12.16
4320,11.70266645629536,6338.0,101.12.18
4333,11.514289152759948,12464.0,101.12.19
4346,11.112417473093968,11057.0,101.12.20
4359,11.228381010970985,9753.0,101.12.21
4372,11.400181945416376,7145.0,101.12.22
4385,11.822256964184197,7036.0,101.12.23
4401,12.2448758752387,4713.0,101.12.23
4410,14.905054509415262,5045.0,101.12.25
4423,14.784601691143749,11235.0,101.12.26
4436,15.3929732564237,9535.0,101.12.27
4449,16.753326223170248,7501.0,101.12.28
4462,14.900739106453392,9065.0,101.12.29
4475,14.874764150943395,8480.0,101.12.30
4492,17.044665359843183,3571.0,101.12.30
4501,13.205673758865249,2115.0,102.01.01
4515,18.218502507349125,5783.0,102.01.02
4529,21.481827694454136,8601.0,102.01.03
4543,22.787201477767518,7579.0,102.01.04
4557,22.633847464042397,10568.0,102.01.05
4571,20.27145595054096,16175.0,102.01.06
4589,18.66750272628136,8253.0,102.01.06
4599,22.11920903954802,3363.0,102.01.08
4613,20.55128646580583,10455.0,102.01.09
4627,17.99158837856646,11496.0,102.01.10
4641,15.306853126372822,6829.0,102.01.11
4655,18.133316532258064,9920.0,102.01.12
4669,18.135862068965512,15080.0,102.01.13
4687,17.374067237969676,7585.0,102.01.13
4697,16.245112781954887,1995.0,102.01.15
4711,17.47331762241424,3819.0,102.01.16
4725,15.255006468305304,3865.0,102.01.17
4739,16.587580711636214,7279.0,102.01.18
4753,17.05744775455758,13494.0,102.01.19
4767,17.85417793401839,14792.0,102.01.20
4785,19.894094247246024,6536.0,102.01.20
4795,19.70266857279009,4197.0,102.01.22
4809,18.407299650271604,13439.0,102.01.23
4823,16.622593101642774,15279.0,102.01.24
4837,13.965253648366922,10073.0,102.01.25
4851,12.411774671749258,9444.0,102.01.26
4865,12.111693802284783,11117.0,102.01.27
4883,12.052531091259414,5709.0,102.01.27
4893,12.229824222522698,5177.0,102.01.29
4907,12.157443803695422,8497.0,102.01.30
4921,10.722753839880388,7357.0,102.01.31
4935,10.46229652441707,9092.0,102.02.01
4949,11.471467061834836,7423.0,102.02.02
4963,11.306632903120407,12242.0,102.02.03
4980,11.088414016609278,9874.0,102.02.03
4990,10.884723067559342,9858.0,102.02.05
5004,10.42917188252287,20770.0,102.02.06
5018,8.21491919054733,29452.0,102.02.07
5032,6.953015589430309,34703.0,102.02.08
5046,6.425762270936149,26139.0,102.02.09
5060,5.944867682437851,9976.0,102.02.09
5079,10.039097744360902,3192.0,102.02.15
5092,7.478287937743191,10280.0,102.02.16
5106,6.812338222605694,9272.0,102.02.17
5123,8.393772893772894,2184.0,102.02.17
5134,7.42843537414966,3675.0,102.02.19
5148,5.373906747755575,17265.0,102.02.20
5162,4.706258182770359,19095.0,102.02.21
5176,4.228160260087971,10458.0,102.02.22
5190,4.754894600057754,6926.0,102.02.23
5204,8.35578095995757,7542.0,102.02.24
5220,8.963907344226971,5569.0,102.02.24
5234,8.53468017578125,8192.0,102.02.27
5248,7.444810856419632,14222.0,102.02.28
5262,5.738695510735198,12296.0,102.03.01
5276,5.212585146485021,15121.0,102.03.02
5290,4.963542015400067,14935.0,102.03.03
5308,4.9194078947368425,6080.0,102.03.03
5318,4.493947394152734,10227.0,102.03.05
5332,4.521767906220203,17829.0,102.03.06
5346,4.489353991120775,11037.0,102.03.07
5360,4.672300469483568,7455.0,102.03.08
5374,4.665566329688466,9694.0,102.03.09
5388,4.853155101238451,10174.0,102.03.10
5405,5.3533333333333335,4500.0,102.03.10
5416,5.286238532110091,7194.0,102.03.12
5430,5.14332789075256,13474.0,102.03.13
5444,4.837016574585635,10860.0,102.03.14
5458,4.613705208718137,8121.0,102.03.15
5472,4.703018532904228,9011.0,102.03.16
5486,4.449740484429066,11560.0,102.03.17
5504,4.149425287356322,6090.0,102.03.17
5514,5.23133466577837,4503.0,102.03.19
5528,4.894821283509342,9848.0,102.03.20
5542,3.918847225968888,11121.0,102.03.21
5556,3.233181588265048,15816.0,102.03.22
5570,3.466236559139785,13950.0,102.03.23
5584,3.783962264150944,8904.0,102.03.24
5602,3.5122947537044458,4994.0,102.03.24
5612,3.5762487257900104,4905.0,102.03.26
5626,3.598284960422164,7580.0,102.03.27
5640,3.8264952487423134,8945.0,102.03.28
5654,3.981393775372125,7390.0,102.03.29
5668,4.730564166150031,6452.0,102.03.30
5682,4.702837797470875,10043.0,102.03.31
5700,4.592867756315007,4711.0,102.03.31
5710,5.5558490566037735,2650.0,102.04.02
5724,5.826602101792705,4853.0,102.04.03
5741,6.152292328642759,2203.0,102.04.03
5757,7.544571428571429,700.0,102.04.06
5770,8.882357274401471,5430.0,102.04.07
5787,9.080338266384778,4730.0,102.04.07
5796,6.052371362400564,19862.0,102.04.09
5810,4.510746179797579,40312.0,102.04.10
5824,2.981219420398946,26570.0,102.04.11
5838,3.284413883431565,7635.0,102.04.12
5852,5.440645433452858,4741.0,102.04.13
5866,4.897814021973043,8829.0,102.04.14
5884,4.451044083526682,5603.0,102.04.14
5894,4.6523161551823975,6908.0,102.04.16
5908,3.954723662577463,15814.0,102.04.17
5922,3.664694641901704,13083.0,102.04.18
5936,6.863047793556269,6549.0,102.04.19
5950,11.257505405712983,8787.0,102.04.20
5964,10.385070089511906,11842.0,102.04.21
5982,9.482771328542473,5427.0,102.04.21
5992,10.0,8163.0,102.04.23
6006,9.285383757120206,17029.0,102.04.24
6020,8.373608124253286,16740.0,102.04.25
6034,7.817554499262415,12202.0,102.04.26
6048,7.564083697401701,8698.0,102.04.27
6062,6.7752735229759296,9140.0,102.04.28
6080,5.836477987421383,4770.0,102.04.28
6090,9.701214574898785,2470.0,102.04.30
6105,9.285384742132146,6069.0,102.05.01
6120,10.758302284140612,6173.0,102.05.02
6135,13.322903384011772,6117.0,102.05.03
6150,13.50004342162397,6909.0,102.05.04
6165,14.264451754385966,9120.0,102.05.05
6184,14.65001737921446,5754.0,102.05.05
6195,10.928861788617889,4920.0,102.05.07
6210,13.530909090909091,11000.0,102.05.08
6225,15.139114043355326,10610.0,102.05.09
6240,14.60578034682081,7785.0,102.05.10
6255,14.703647037893612,5621.0,102.05.11
6277,14.58123415046492,2366.0,102.05.11
6299,14.45770065075922,2766.0,102.05.14
6314,13.948767387412202,7261.0,102.05.15
6329,13.358355091383812,7660.0,102.05.16
6354,12.964612954186414,3165.0,102.05.16
6359,10.2,4324.0,102.05.18
6374,11.083559263121304,5754.0,102.05.19
6393,13.755244755244757,1430.0,102.05.19
6404,19.05663716814159,4520.0,102.05.21
6418,18.806344974673426,7502.0,102.05.22
6433,18.53130990415336,7512.0,102.05.23
6448,16.960387513455327,9290.0,102.05.24
6463,13.568052609249046,9428.0,102.05.25
6478,13.364416846652269,7408.0,102.05.26
6497,16.2,2740.0,102.05.26
6508,14.828597957288766,5385.0,102.05.28
6523,16.875858991521643,11205.0,102.05.29
6538,16.311322968612497,20454.0,102.05.30
6553,16.695102350265355,19785.0,102.05.31
6568,20.07409800753904,5571.0,102.06.01
6583,23.75601173020528,2387.0,102.06.02
6600,25.82389425521098,1967.0,102.06.02
6611,30.0,2621.0,102.06.04
6626,26.91823799714784,6311.0,102.06.05
6641,26.82173054128803,7593.0,102.06.06
6656,29.97427980264205,6283.0,102.06.07
6671,31.374122807017542,4560.0,102.06.08
6685,32.38422939068101,5580.0,102.06.09
6702,33.4,3400.0,102.06.09
6713,29.59881422924901,2530.0,102.06.11
6728,28.92984126984127,3150.0,102.06.12
6745,26.2,620.0,102.06.12
6759,30.229508196721312,2196.0,102.06.15
6774,27.60248447204969,5796.0,102.06.16
6792,26.0,3600.0,102.06.16
6803,23.35019305019305,2590.0,102.06.18
6817,18.636964180857312,6812.0,102.06.19
6831,15.787557728878022,7362.0,102.06.20
6845,17.044636678200693,5780.0,102.06.21
6859,18.89442567567568,4736.0,102.06.22
6873,19.516108306562646,4358.0,102.06.23
6890,19.6,2262.0,102.06.23
6901,19.4,3680.0,102.06.25
6915,19.614659685863877,5730.0,102.06.26
6929,20.30631001371742,3645.0,102.06.27
6944,20.278254530306185,4801.0,102.06.28
6959,20.37927729568709,7721.0,102.06.29
6973,20.152131637995517,6685.0,102.06.30
6990,19.220276497695853,2170.0,102.06.30
7001,20.11121076233184,2230.0,102.07.02
7015,19.074358974358976,5070.0,102.07.03
7029,17.3738768718802,6010.0,102.07.04
7043,16.333882030178323,7290.0,102.07.05
7057,17.199104305114133,6922.0,102.07.06
7071,18.527164958810527,4977.0,102.07.07
7089,18.24068965517241,2175.0,102.07.07
7100,17.989940828402368,5070.0,102.07.09
7115,19.71954887218045,9310.0,102.07.10
7130,22.6866964784796,7156.0,102.07.11
7145,28.397734457323494,7592.0,102.07.12
7158,25.20398462076197,11444.0,102.07.13
7173,20.627693244065732,9858.0,102.07.14
7189,19.593203883495143,3090.0,102.07.14
7200,18.046341463414635,4920.0,102.07.16
7215,17.56411251212415,12372.0,102.07.17
7230,16.619781718963168,10262.0,102.07.18
7245,10.083774551665243,11710.0,102.07.19
7260,9.288682958832212,12194.0,102.07.20
7274,12.084589290041194,8254.0,102.07.21
7291,12.605645161290322,4960.0,102.07.21
7302,10.762165867032213,5836.0,102.07.23
7316,12.680520318211135,9302.0,102.07.24
7330,15.202799712849965,5572.0,102.07.25
7345,15.326203966005668,4236.0,102.07.26
7360,17.5873417721519,5530.0,102.07.27
7375,15.56243093922652,7240.0,102.07.28
7392,13.221875,3840.0,102.07.28
7403,12.460906515580737,3530.0,102.07.30
7417,12.548611111111107,7200.0,102.07.31
7431,13.274113272311212,6992.0,102.08.01
7445,15.487990021382751,5612.0,102.08.02
7459,15.69773828756058,6190.0,102.08.03
7473,15.46391489361702,5875.0,102.08.04
7490,17.29139240506329,1975.0,102.08.04
7501,15.077398160315372,7610.0,102.08.06
7515,11.798828606658446,16220.0,102.08.07
7529,9.615320041972716,9530.0,102.08.08
7543,12.136325678496869,4790.0,102.08.09
7557,12.4555180560243,5926.0,102.08.10
7571,16.304066736183525,3836.0,102.08.11
7588,17.903370786516852,1780.0,102.08.11
7599,20.61578947368421,1520.0,102.08.13
7613,19.421951219512195,3280.0,102.08.14
7627,13.99601154107264,11784.0,102.08.15
7641,12.981750030723854,16274.0,102.08.16
7655,12.995862068965517,13050.0,102.08.17
7669,13.764136496833348,10579.0,102.08.18
7686,14.479703625297695,3779.0,102.08.18
7697,23.708629441624364,9850.0,102.08.20
7712,20.315710325710324,28860.0,102.08.21
7728,18.557674907943184,19010.0,102.08.21
7744,20.823264166001596,7518.0,102.08.24
7758,16.12579651856972,15913.0,102.08.25
7775,11.919058963668853,8395.0,102.08.25
7786,17.39334221038615,7510.0,102.08.27
7800,17.715317786922725,10935.0,102.08.28
7814,22.596023688663283,5910.0,102.08.29
7828,24.16492120610497,8059.0,102.08.30
7842,22.72055032585083,13810.0,102.08.31
7856,23.552681803224743,15195.0,102.09.01
7873,24.2,6959.0,102.09.01
7884,24.941611144760756,9906.0,102.09.03
7898,25.696084284460053,17085.0,102.09.04
7912,26.44658883865308,14819.0,102.09.05
7926,26.53727142629989,12578.0,102.09.06
7940,26.64719503924039,10321.0,102.09.07
7954,27.620963804267067,9421.0,102.09.08
7971,29.472808320950968,4038.0,102.09.08
7982,33.6,3693.0,102.09.10
7996,31.414685111734546,10337.0,102.09.11
8010,29.05285601094864,13883.0,102.09.12
8024,29.7259115327466,8749.0,102.09.13
8038,33.86385407964355,7182.0,102.09.14
8052,30.149405619596543,11104.0,102.09.15
8072,27.420618556701037,5432.0,102.09.15
8080,30.1,5257.0,102.09.17
8094,30.11880305146664,9307.0,102.09.18
8108,31.922688502217667,5862.0,102.09.19
8124,35.9,1812.0,102.09.19
8138,39.5,1545.0,102.09.22
8154,39.5,1545.0,102.09.22
8165,24.01053735678554,6197.0,102.09.24
8179,25.84048187378785,13406.0,102.09.25
8193,24.78814814814815,13635.0,102.09.26
8207,22.13988699482858,10442.0,102.09.27
8221,23.253347052414963,8261.0,102.09.28
8235,23.931656548135297,8071.0,102.09.29
8252,24.01437532671197,3826.0,102.09.29
8263,24.127942525221645,6542.0,102.10.01
8277,25.657812824237396,9638.0,102.10.02
8291,28.083463745435576,5751.0,102.10.03
8305,29.261340941512124,3505.0,102.10.04
8319,36.626315789473686,2090.0,102.10.05
8333,28.403953488372093,4300.0,102.10.06
8349,24.86470588235294,3060.0,102.10.06
8360,29.566779661016948,2950.0,102.10.08
8374,26.00251221214236,8598.0,102.10.09
8388,23.59266653488832,10118.0,102.10.10
8402,25.51421856639248,8510.0,102.10.11
8416,24.80476848652384,11576.0,102.10.12
8430,23.86506047987309,10086.0,102.10.13
8447,26.794509803921567,2550.0,102.10.13
8458,25.598797595190383,3992.0,102.10.15
8472,26.106311958840507,7969.0,102.10.16
8486,27.269463041399096,7319.0,102.10.17
8500,26.199486836233824,8964.0,102.10.18
8514,22.9816949881695,9298.0,102.10.19
8528,24.199221131053168,5906.0,102.10.20
8545,31.549147982062784,2230.0,102.10.20
8556,28.183050847457626,4130.0,102.10.22
8571,29.914972273567468,7033.0,102.10.23
8586,31.919196670888365,5527.0,102.10.24
8601,31.715465935786995,5108.0,102.10.25
8616,26.880535752862382,9258.0,102.10.26
8631,24.53678317445907,13218.0,102.10.27
8650,24.06089385474861,6444.0,102.10.27
8661,21.636179981634527,5445.0,102.10.29
8676,21.283386752136757,11232.0,102.10.30
8691,21.746235990695705,9458.0,102.10.31
8706,23.21461062329063,6947.0,102.11.01
8721,22.93325069272276,6857.0,102.11.02
8736,24.11155760592448,8237.0,102.11.03
